id,loc1,datetime1,loc2,datetime2,stops,distance,details,price,hot deal
12622094," East Butler, PA"," Feb 06, 01:00 PM EDT"," Amsterdam, NY "," Feb 07, 07:00 AM EDT",,deadhead - distance441.8 mi, live Van - 53 Feet42140 LB Consumer Goods," $1,271.65 ",no
12609968," Union City, TN"," Feb 06, 01:00 PM CDT"," Amsterdam, NY "," Feb 08, 09:00 AM EDT",,deadhead - distance1048.2 mi, live Van - 53 Feet35270 LB Consumer Goods," $2,341.36 ",no
12609796," Dublin, GA"," Feb 06, 01:00 PM EDT"," Jonesville, SC "," Feb 06, 10:00 PM EDT",,deadhead - distance204.1 mi, live Van - 53 Feet44000 LB Consumer Goods, $595.29 ,no
12487410," West Memphis, AR"," Feb 06, 12:00 PM CDT"," Indianola, MS "," Feb 06, 10:00 PM CDT",,deadhead - distance140 mi, live Van - 53 Feet41472 LB Consumer Goods, $569.59 ,no
12681015," Pooler, GA"," Feb 06, 02:00 PM EDT"," Alachua, FL "," Feb 07, 06:00 AM EDT",,deadhead - distance206.4 mi, live Van - 53 Feet28314 LB Consumer Goods, $689.38 ,no
12655827," North Las Vegas, NV"," Feb 06, 11:00 AM  -  12:00 PM PDT "," Azusa, CA "," Feb 07, 09:00 AM PDT",,deadhead - distance254 mi, live Van7084 LB Plastics, $431.62 ,no
12642711," Laredo, TX"," Feb 06, 02:00 PM CDT"," Walton, KY "," Feb 09, 05:00 AM EDT",,deadhead - distance1348.5 mi, live Van - 53 Feet2990 LB Consumer Goods," $2,547.00 ",no
12609616," Zebulon, NC"," Feb 06, 01:00 PM EDT"," Indianola, MS "," Feb 07, 10:00 PM CDT",,deadhead - distance827.5 mi, live Van - 53 Feet41236 LB Consumer Goods," $1,402.54 ",no
12604362," Jacksonville, FL"," Feb 06, 02:00 PM EDT"," Jackson, GA "," Feb 07, 06:00 AM EDT",,deadhead - distance322.3 mi, live Van - 53 Feet11000 LB Consumer Goods, $449.68 ,no
12598849," Columbia, MS"," Feb 06, 01:00 PM CDT"," Indianola, MS "," Feb 06, 09:00 PM CDT",,deadhead - distance179.8 mi, live Van - 53 Feet7600 LB Consumer Goods, $554.97 ,no
12598299," Benton, TN"," Feb 06, 02:00 PM EDT"," Bessemer, AL "," Feb 07, 05:00 AM CDT",,deadhead - distance204.5 mi, live Van - 53 Feet42731 LB Consumer Goods, $749.88 ,no
12592496," Norton, MA"," Feb 06, 02:00 PM EDT"," Indianola, MS "," Feb 09, 06:00 AM CDT",,deadhead - distance1417.5 mi, live Van - 53 Feet14200 LB Consumer Goods," $1,564.36 ",no
12638035," Wilmington, IL"," Feb 06, 01:30 PM CDT"," Zanesville, OH "," Feb 07, 08:00 AM EDT",,deadhead - distance404.6 mi, live Van - 53 Feet29006 LB Consumer Goods, $946.35 ,no
12609945," Zebulon, NC"," Feb 06, 01:30 PM EDT"," Indianola, MS "," Feb 07, 10:00 PM CDT",,deadhead - distance827.5 mi, live Van - 53 Feet41783 LB Consumer Goods," $1,402.54 ",no
12627178," Knoxville, TN"," Feb 06, 03:00 PM EDT"," Alachua, FL "," Feb 07, 10:00 AM EDT",,deadhead - distance533.2 mi, live Van - 53 Feet11500 LB Consumer Goods," $1,295.03 ",no
12604440," Jacksonville, FL"," Feb 06, 03:00 PM EDT"," Jackson, GA "," Feb 06, 11:00 PM EDT",,deadhead - distance322.3 mi, live Van - 53 Feet11000 LB Consumer Goods, $449.68 ,no
12705948," Watkins Glen, NY"," Feb 06, 04:00 PM  -  04:00 PM EDT "," Hunt Valley, MD "," Feb 07, 09:00 AM  -  09:00 AM EDT ",,deadhead - distance243.4 mi, live Van - 53 Feet44000 LB Food Stuffs,bid only,no
12704254," Watkins Glen, NY"," Feb 06, 04:00 PM  -  04:00 PM EDT "," Hunt Valley, MD "," Feb 07, 10:00 AM  -  10:00 AM EDT ",,deadhead - distance243.4 mi, live Van - 53 Feet44000 LB Food Stuffs,bid only,no
12609574," Canton, MS"," Feb 06, 03:00 PM CDT"," Indianola, MS "," Feb 06, 08:00 PM CDT",,deadhead - distance80.5 mi, live Van - 53 Feet30436 LB Consumer Goods, $418.67 ,no
12604472," Jacksonville, FL"," Feb 06, 04:00 PM EDT"," Jackson, GA "," Feb 06, 10:00 PM EDT",,deadhead - distance322.3 mi, live Van - 53 Feet11000 LB Consumer Goods, $449.68 ,no
12592518," Norton, MA"," Feb 06, 03:00 PM EDT"," Indianola, MS "," Feb 09, 08:00 AM CDT",,deadhead - distance1417.5 mi, live Van - 53 Feet5212 LB Consumer Goods," $1,564.36 ",no
12615517," Woodridge, IL"," Feb 06, 02:00 PM CDT"," Lebec, CA "," Feb 10, 07:00 AM PDT",,deadhead - distance1996.2 mi, live Van - 53 Feet43680 LB Consumer Goods," $2,187.43 ",no
12713729," Dallas, TX"," Feb 06, 06:00 PM CDT"," Ardmore, OK "," Feb 07, 02:00 AM CDT",,deadhead - distance120.8 mi, live Van - 53 Feet42606 LB Consumer Goods, $529.34 ,no
12437431," Geneva, IN"," Feb 07, 12:00 AM EDT"," Hutchins, TX "," Feb 09, 12:00 AM CDT",,deadhead - distance1011.2 mi, live Van or Reefer - 5344404 LB Diced Tomatoes," $1,987.29 ",no
12437428," Geneva, IN"," Feb 07, 12:00 AM EDT"," Hutchins, TX "," Feb 09, 12:00 AM CDT",,deadhead - distance1011.2 mi, live Van or Reefer - 5344404 LB Diced Tomatoes," $1,987.29 ",no
12731228," Gainesville, FL"," Feb 07, 08:00 AM  -  11:00 PM EDT "," Union, NJ "," Feb 09, 10:00 AM  -  10:00 AM EDT ",,deadhead - distance1 mi, live Van0 LB - ,quick bid,no
12724895," Fridley, MN"," Feb 07, 07:00 AM  -  03:30 PM CDT "," Cabool, MO "," Feb 08, 07:00 AM  -  03:00 PM CDT ",,deadhead - distance683.1 mi, live Van - 53 Feet43774 LB Food Stuffs," $1,627.60 ",no
12632535," Monroe, GA"," Feb 07, 08:00 AM  -  02:00 PM EDT "," Jackson, GA "," Feb 07, 09:00 PM EDT",,deadhead - distance45.4 mi, live Van - 53 Feet31775 LB Consumer Goods, $346.79 ,no
12707980," Pittston, PA"," Feb 07, 09:30 AM  -  09:30 AM EDT "," Amsterdam, NY "," Feb 07, 06:00 PM  -  06:00 PM EDT ",,deadhead - distance204.5 mi, live Van or Reefer - 5343515 LB Food Stuffs, $786.88 ,no
12709703," Rural Hall, NC"," Feb 07, 10:00 AM  -  10:00 AM EDT "," Davenport, FL "," Feb 08, 08:30 AM  -  08:30 AM EDT ",,deadhead - distance618.5 mi, live Van - 53 Feet6247 LB Consumer Goods," $1,026.37 ",no
12707989," Pittston, PA"," Feb 07, 10:30 AM  -  10:30 AM EDT "," Amsterdam, NY "," Feb 07, 08:00 PM  -  08:00 PM EDT ",,deadhead - distance204.5 mi, live Van or Reefer - 5343642 LB Food Stuffs, $786.88 ,no
12694250," Fort Worth, TX"," Feb 07, 12:00 PM CDT"," Alachua, FL "," Feb 08, 11:59 PM EDT",,deadhead - distance985.1 mi, live Van - 53 Feet25573 LB Food Stuffs," $1,941.81 ",no
12689665," Bedford Heights, OH"," Feb 07, 12:00 PM EDT"," Marion, IN "," Feb 07, 09:00 PM EDT",,deadhead - distance262 mi, live Van - 53 Feet5905 LB Consumer Goods, $666.51 ,no
12663223," Red Bay, AL"," Feb 07, 11:00 AM CDT"," Indianola, MS "," Feb 07, 10:00 PM CDT",,deadhead - distance228 mi, live Van - 53 Feet42881 LB Consumer Goods, $696.94 ,no
12632516," Weatherford, TX"," Feb 07, 11:00 AM CDT"," Jackson, GA "," Feb 08, 10:00 PM EDT",,deadhead - distance890.7 mi, live Van - 53 Feet5070 LB Consumer Goods," $1,305.84 ",no
12621477," Zebulon, NC"," Feb 07, 11:00 AM EDT"," Indianola, MS "," Feb 08, 10:00 PM CDT",,deadhead - distance827.5 mi, live Van - 53 Feet38792 LB Consumer Goods," $1,402.54 ",no
12604354," Red Bay, AL"," Feb 07, 11:00 AM CDT"," Scottsville, KY "," Feb 07, 10:00 PM CDT",,deadhead - distance226.2 mi, live Van - 53 Feet43247 LB Consumer Goods, $647.79 ,no
12518053," Janesville, WI"," Feb 07, 12:00 PM  -  04:00 PM CDT "," Spencer, IN "," Feb 08, 08:00 AM EDT", 1 STOP ,deadhead - distance356.2 mi, live Van - 53 Feet15000 LB Packaging Mate...," $1,165.87 ",no
12709710," Rural Hall, NC"," Feb 07, 01:00 PM  -  01:00 PM EDT "," Waverly, NY "," Feb 08, 07:00 AM  -  07:00 AM EDT ",,deadhead - distance541.7 mi, live Van - 53 Feet4892 LB Consumer Goods, $908.88 ,no
12648761," Winchester, VA"," Feb 07, 01:00 PM EDT"," Zanesville, OH "," Feb 08, 07:00 AM EDT",,deadhead - distance287.8 mi, live Van - 53 Feet9492 LB Consumer Goods, $607.06 ,no
12632542," Weatherford, TX"," Feb 07, 01:00 PM CDT"," Jackson, GA "," Feb 08, 10:00 PM EDT",,deadhead - distance890.7 mi, live Van - 53 Feet5070 LB Consumer Goods," $1,305.84 ",no
12592558," Columbia, MS"," Feb 07, 12:00 PM CDT"," Indianola, MS "," Feb 07, 09:00 PM CDT",,deadhead - distance179.8 mi, live Van - 53 Feet9830 LB Consumer Goods, $554.97 ,no
12696533," Shoemakersville, PA"," Feb 07, 02:00 PM EDT"," San Antonio, TX "," Feb 10, 11:00 AM CDT",,deadhead - distance1710.4 mi, live Van - 53 Feet22900 LB Consumer Goods," $2,006.29 ",no
12655837," North Las Vegas, NV"," Feb 07, 11:00 AM  -  12:00 PM PDT "," Azusa, CA "," Feb 08, 09:00 AM PDT",,deadhead - distance254 mi, live Van7084 LB Plastics, $430.53 ,no
12615524," Woodridge, IL"," Feb 07, 01:00 PM CDT"," Jonesville, SC "," Feb 08, 05:00 PM EDT",,deadhead - distance743.7 mi, live Van - 53 Feet43680 LB Consumer Goods," $1,379.19 ",no
12604650," Buffalo, NY"," Feb 07, 02:00 PM EDT"," Jonesville, SC "," Feb 09, 06:00 AM EDT",,deadhead - distance719.8 mi, live Van - 53 Feet20700 LB Consumer Goods," $1,409.48 ",no
12598333," Buffalo, NY"," Feb 07, 02:00 PM EDT"," Jonesville, SC "," Feb 09, 06:00 AM EDT",,deadhead - distance719.8 mi, live Van - 53 Feet11250 LB Consumer Goods," $1,409.48 ",no
12593147," Norton, MA"," Feb 07, 02:00 PM EDT"," Indianola, MS "," Feb 10, 08:00 AM CDT",,deadhead - distance1417.5 mi, live Van - 53 Feet28080 LB Consumer Goods," $1,564.36 ",no
12592570," Columbia, MS"," Feb 07, 01:00 PM CDT"," Indianola, MS "," Feb 07, 10:00 PM CDT",,deadhead - distance179.8 mi, live Van - 53 Feet9830 LB Consumer Goods, $554.97 ,no
12592523," Columbia, MS"," Feb 07, 01:00 PM CDT"," Indianola, MS "," Feb 07, 09:00 PM CDT",,deadhead - distance179.8 mi, live Van - 53 Feet9830 LB Consumer Goods, $554.97 ,no
12440845," Laredo, TX"," Feb 07, 01:00 PM CDT"," Indianola, MS "," Feb 09, 07:00 AM CDT",,deadhead - distance791.2 mi, live Van - 53 Feet4406 LB Consumer Goods," $1,862.77 ",no
12708852," Fontana, CA"," Feb 07, 12:00 PM  -  12:00 PM PDT "," Lebec, CA "," Feb 07, 07:00 PM  -  07:00 PM PDT ",,deadhead - distance117.7 mi, live Van or Reefer - 5343440 LB Food Stuffs, $443.45 ,no
12580672," Ellwood City, PA"," Feb 07, 03:00 PM EDT"," Amsterdam, NY "," Feb 08, 07:00 AM EDT",,deadhead - distance449.5 mi, live Van - 53 Feet9972 LB Consumer Goods," $1,293.82 ",no
12705961," Watkins Glen, NY"," Feb 07, 04:00 PM  -  04:00 PM EDT "," Hunt Valley, MD "," Feb 08, 08:00 AM  -  08:00 AM EDT ",,deadhead - distance243.4 mi, live Van or Reefer - 5344000 LB Food Stuffs,bid only,no
12638001," Saint Elmo, IL"," Feb 07, 03:00 PM CDT"," Zanesville, OH "," Feb 08, 05:00 AM EDT",,deadhead - distance397 mi, live Van - 53 Feet32200 LB Consumer Goods," $1,099.08 ",no
12562611," Laredo, TX"," Feb 07, 03:00 PM CDT"," Ardmore, OK "," Feb 08, 06:00 AM CDT",,deadhead - distance526.9 mi, live Van - 53 Feet41140 LB Consumer Goods," $1,382.15 ",no
12638016," Saint Elmo, IL"," Feb 07, 04:00 PM CDT"," Zanesville, OH "," Feb 08, 07:00 AM EDT",,deadhead - distance397 mi, live Van - 53 Feet32200 LB Consumer Goods," $1,099.08 ",no
12708855," Fontana, CA"," Feb 07, 03:00 PM  -  03:00 PM PDT "," Lebec, CA "," Feb 08, 07:00 AM  -  07:00 AM PDT ",,deadhead - distance117.7 mi, live Van or Reefer - 5343565 LB Food Stuffs, $443.45 ,no
12720360," Dallas, TX"," Feb 07, 06:00 PM CDT"," Ardmore, OK "," Feb 08, 02:00 AM  -  02:00 AM CDT ",,deadhead - distance120.8 mi, live Van - 53 Feet19811 LB Consumer Goods, $534.64 ,no
12437435," Geneva, IN"," Feb 08, 12:00 AM EDT"," Hutchins, TX "," Feb 10, 12:00 AM CDT",,deadhead - distance1011.2 mi, live Van or Reefer - 5344404 LB Diced Tomatoes," $1,986.36 ",no
12437434," Geneva, IN"," Feb 08, 12:00 AM EDT"," Hutchins, TX "," Feb 10, 12:00 AM CDT",,deadhead - distance1011.2 mi, live Van or Reefer - 5344404 LB Diced Tomatoes," $1,986.36 ",no
12717959," Katy, TX"," Feb 08, 12:00 AM CDT"," Airdrie, AB "," Feb 13, 12:01 AM MST",,deadhead - distance2238.1 mi, live Van - 53 Feet8960 LB Igloo 62qt Rol...,bid only,no
12724916," Fridley, MN"," Feb 08, 07:00 AM  -  03:30 PM CDT "," Cabool, MO "," Feb 09, 07:00 AM  -  03:00 PM CDT ",,deadhead - distance683.1 mi, live Van - 53 Feet43774 LB Food Stuffs," $1,611.74 ",no
12508939," West Memphis, AR"," Feb 08, 09:00 AM CDT"," Indianola, MS "," Feb 08, 05:00 PM CDT",,deadhead - distance140 mi, live Van - 53 Feet35700 LB Consumer Goods, $578.27 ,no
12698806," Vista, CA"," Feb 08, 08:00 AM  -  03:00 PM PDT "," Sioux Falls, SD "," Feb 12, 12:00 AM  -  12:00 AM CDT ",,deadhead - distance1701.5 mi, live Van - 53 Feet32500 LB Food Stuffs," $3,304.99 ",no
12632523," Weatherford, TX"," Feb 08, 11:00 AM CDT"," Jackson, GA "," Feb 09, 10:00 PM EDT",,deadhead - distance890.7 mi, live Van - 53 Feet5070 LB Consumer Goods," $1,305.84 ",no
12691050," Pooler, GA"," Feb 08, 11:30 AM EDT"," Alachua, FL "," Feb 08, 10:00 PM EDT",,deadhead - distance206.4 mi, live Van - 53 Feet15015 LB Consumer Goods, $689.38 ,no
12691044," Pooler, GA"," Feb 08, 12:00 PM EDT"," Alachua, FL "," Feb 08, 10:00 PM EDT",,deadhead - distance206.4 mi, live Van - 53 Feet31795 LB Consumer Goods, $689.38 ,no
12518056," Janesville, WI"," Feb 08, 12:00 PM  -  04:00 PM CDT "," Spencer, IN "," Feb 09, 08:00 AM EDT", 1 STOP ,deadhead - distance356.2 mi, live Van - 53 Feet15000 LB Packaging Mate...," $1,169.04 ",no
12697701," Ogden, UT"," Feb 08, 11:00 AM MDT"," Mount Sterling, IL "," Feb 10, 10:30 AM CDT",,deadhead - distance1260.3 mi, live Reefer - 5344000 LB Food Stuffs," $2,648.17 ",no
12615732," Union City, TN"," Feb 08, 12:00 PM CDT"," Indianola, MS "," Feb 08, 10:00 PM CDT",,deadhead - distance247 mi, live Van - 53 Feet20257 LB Consumer Goods, $615.24 ,no
12648582," Chester, VA"," Feb 08, 02:00 PM EDT"," Alachua, FL "," Feb 09, 05:00 PM EDT",,deadhead - distance659.7 mi, live Van - 53 Feet5845 LB Consumer Goods," $1,357.06 ",no
12626921," Bedford Heights, OH"," Feb 08, 02:00 PM EDT"," Jackson, GA "," Feb 10, 06:00 AM EDT",,deadhead - distance764.9 mi, live Van - 53 Feet8850 LB Consumer Goods," $1,347.40 ",no
12568822," Laredo, TX"," Feb 08, 02:00 PM CDT"," Indianola, MS "," Feb 10, 07:00 AM CDT",,deadhead - distance791.2 mi, live Van - 53 Feet41140 LB Consumer Goods," $1,895.73 ",no
12725845," Dallas, TX"," Feb 08, 07:00 PM CDT"," Ardmore, OK "," Feb 09, 12:00 AM  -  12:00 AM CDT ",,deadhead - distance120.8 mi, live Van - 53 Feet42947 LB Consumer Goods, $521.99 ,no
12661469," Fort Smith, AR"," Feb 09, 12:00 AM CDT"," Memphis, TN "," Feb 10, 12:00 AM CDT",,deadhead - distance300.3 mi, live Van - 53 Feet37367 LB Packaging Mate..., $456.98 ,no
12710981," Gilman, IL"," Feb 09, 07:00 AM  -  03:00 PM CDT "," Ardmore, OK "," Feb 11, 08:00 AM CDT",,deadhead - distance825.9 mi, live Van - 53 Feet32132 LB Consumer Goods," $1,686.89 ",no
12621491," Southgate, MI"," Feb 09, 11:00 AM EDT"," South Boston, VA "," Feb 10, 10:00 AM EDT",,deadhead - distance620.4 mi, live Van - 53 Feet18432 LB Consumer Goods," $1,279.64 ",no
12716612," Claremont, NC"," Feb 09, 12:00 PM  -  06:00 PM EDT "," Muncy, PA "," Feb 10, 07:00 AM  -  12:00 PM EDT ",,deadhead - distance526.5 mi, live Van - 53 Feet39000 LB Consumer Goods,bid only,no
12518065," Janesville, WI"," Feb 09, 12:00 PM  -  04:00 PM CDT "," Spencer, IN "," Feb 10, 08:00 AM EDT", 1 STOP ,deadhead - distance356.2 mi, live Van - 53 Feet15000 LB Packaging Mate...," $1,168.67 ",no
12621867," Roseland, LA"," Feb 09, 12:00 PM CDT"," Indianola, MS "," Feb 09, 10:00 PM CDT",,deadhead - distance204.9 mi, live Van - 53 Feet20196 LB Consumer Goods, $643.17 ,no
12621907," Zebulon, NC"," Feb 09, 01:30 PM EDT"," Indianola, MS "," Feb 11, 06:00 AM CDT",,deadhead - distance827.5 mi, live Van - 53 Feet22380 LB Consumer Goods," $1,402.54 ",no
12604461," Jacksonville, FL"," Feb 09, 02:00 PM EDT"," Jackson, GA "," Feb 10, 05:00 AM EDT",,deadhead - distance322.3 mi, live Van - 53 Feet11000 LB Consumer Goods, $449.68 ,no
12733141," Los Banos, CA"," Feb 09, 11:11 AM PDT"," City Of Industry, CA "," Feb 10, 09:00 AM PDT",,deadhead - distance278.6 mi, live Van - 53 Feet30000 LB Food Stuffs,bid only,no
12632531," Weatherford, TX"," Feb 09, 02:00 PM CDT"," Jackson, GA "," Feb 11, 05:00 AM EDT",,deadhead - distance890.7 mi, live Van - 53 Feet5070 LB Consumer Goods," $1,305.84 ",no
12621735," Zebulon, NC"," Feb 09, 02:00 PM EDT"," Indianola, MS "," Feb 11, 07:00 AM CDT",,deadhead - distance827.5 mi, live Van - 53 Feet41831 LB Consumer Goods," $1,402.54 ",no
12604406," Jacksonville, FL"," Feb 09, 03:00 PM EDT"," Jackson, GA "," Feb 10, 06:00 AM EDT",,deadhead - distance322.3 mi, live Van - 53 Feet11000 LB Consumer Goods, $449.68 ,no
12705955," Watkins Glen, NY"," Feb 09, 04:00 PM  -  04:00 PM EDT "," Hunt Valley, MD "," Feb 10, 08:00 AM  -  08:00 AM EDT ",,deadhead - distance243.4 mi, live Van or Reefer - 5344000 LB Food Stuffs,bid only,no
12621667," Zebulon, NC"," Feb 09, 03:00 PM EDT"," Indianola, MS "," Feb 11, 08:00 AM CDT",,deadhead - distance827.5 mi, live Van - 53 Feet40894 LB Consumer Goods," $1,402.54 ",no
12604413," Jacksonville, FL"," Feb 09, 04:00 PM EDT"," Jackson, GA "," Feb 10, 06:00 AM EDT",,deadhead - distance322.3 mi, live Van - 53 Feet11000 LB Consumer Goods, $449.68 ,no
12737244," Fort Wayne, IN"," Feb 09, 06:00 PM  -  08:00 PM EDT "," Indianapolis, IN "," Feb 10, 10:00 AM  -  10:00 AM EDT ",,deadhead - distance132 mi, live Van - 53 Feet41646 LB Consumer Goods, $550.40 ,no
12435746," Geneva, IN"," Feb 10, 12:00 AM EDT"," Jacksonville, FL "," Feb 13, 12:00 AM EDT",,deadhead - distance914.1 mi, live Van or Reefer - 5344404 LB Choice Diced T...," $2,607.86 ",no
12664473," Fort Smith, AR"," Feb 10, 12:00 AM CDT"," Memphis, TN "," Feb 11, 12:00 AM CDT",,deadhead - distance300.3 mi, live Van - 53 Feet37367 LB Packaging Mate..., $458.07 ,no
12664369," Somersworth, NH"," Feb 10, 01:00 PM  -  05:00 PM EDT "," El Paso, TX "," Feb 15, 08:00 AM  -  12:00 PM MDT ",,deadhead - distance2461.5 mi, live Van40000 LB Materials,bid only,no
12604334," Jacksonville, FL"," Feb 10, 01:00 PM EDT"," Jackson, GA "," Feb 13, 07:00 AM EDT",,deadhead - distance322.3 mi, live Van - 53 Feet11000 LB Consumer Goods, $449.68 ,no
12592454," Abilene, TX"," Feb 10, 12:00 PM CDT"," Indianola, MS "," Feb 13, 07:00 AM CDT",,deadhead - distance605.4 mi, live Van - 53 Feet21302 LB Consumer Goods," $1,063.65 ",no
12663299," Wilmington, IL"," Feb 10, 01:30 PM CDT"," Zanesville, OH "," Feb 11, 11:00 AM EDT",,deadhead - distance404.6 mi, live Van - 53 Feet30840 LB Consumer Goods, $946.35 ,no
12691233," Port Reading, NJ"," Feb 10, 02:00 PM EDT"," Zanesville, OH "," Feb 11, 09:00 AM EDT",,deadhead - distance469.3 mi, live Van - 53 Feet29386 LB Consumer Goods, $737.18 ,no
12642628," Quitman, MS"," Feb 10, 01:00 PM CDT"," Jackson, GA "," Feb 11, 08:00 AM EDT",,deadhead - distance358.2 mi, live Van - 53 Feet1576 LB Consumer Goods, $789.67 ,no
12642622," Quitman, MS"," Feb 10, 01:00 PM CDT"," Jackson, GA "," Feb 11, 06:00 AM EDT",,deadhead - distance358.2 mi, live Van - 53 Feet1576 LB Consumer Goods, $789.67 ,no
12642621," Quitman, MS"," Feb 10, 01:00 PM CDT"," Jackson, GA "," Feb 11, 05:00 AM EDT",,deadhead - distance358.2 mi, live Van - 53 Feet1576 LB Consumer Goods, $789.67 ,no
12626864," Akron, OH"," Feb 10, 02:00 PM EDT"," Indianola, MS "," Feb 13, 08:00 AM CDT",,deadhead - distance854.6 mi, live Van - 53 Feet7683 LB Consumer Goods," $1,549.95 ",no
12621967," Buffalo, NY"," Feb 10, 02:00 PM EDT"," Jonesville, SC "," Feb 13, 05:00 AM EDT",,deadhead - distance719.8 mi, live Van - 53 Feet23700 LB Consumer Goods," $1,409.48 ",no
12621813," Zebulon, NC"," Feb 10, 02:00 PM EDT"," Indianola, MS "," Feb 13, 08:00 AM CDT",,deadhead - distance827.5 mi, live Van - 53 Feet29984 LB Consumer Goods," $1,402.54 ",no
12615711," Jeffersonville, IN"," Feb 10, 02:00 PM EDT"," Ardmore, OK "," Feb 13, 06:00 AM CDT",,deadhead - distance858.7 mi, live Van - 53 Feet17568 LB Consumer Goods," $1,622.31 ",no
12604426," Jacksonville, FL"," Feb 10, 02:00 PM EDT"," Jackson, GA "," Feb 11, 06:00 AM EDT",,deadhead - distance322.3 mi, live Van - 53 Feet11000 LB Consumer Goods, $449.68 ,no
12592878," Norton, MA"," Feb 10, 02:00 PM EDT"," Scottsville, KY "," Feb 13, 06:00 AM CDT",,deadhead - distance1064.7 mi, live Van - 53 Feet28080 LB Consumer Goods," $1,279.13 ",no
12726759," Troutman, NC"," Feb 10, 03:00 PM  -  03:00 PM EDT "," Alachua, FL "," Feb 13, 06:00 AM  -  06:00 AM EDT ",,deadhead - distance487.2 mi, live Van or Reefer - 5343540 LB Food Stuffs," $1,110.25 ",no
12691238," Port Reading, NJ"," Feb 10, 03:00 PM EDT"," Zanesville, OH "," Feb 11, 09:00 AM EDT",,deadhead - distance469.3 mi, live Van - 53 Feet30878 LB Consumer Goods, $737.18 ,no
12642629," Quitman, MS"," Feb 10, 03:00 PM CDT"," Jackson, GA "," Feb 11, 09:00 AM EDT",,deadhead - distance358.2 mi, live Van - 53 Feet1576 LB Consumer Goods, $788.85 ,no
12637909," Calhoun, TN"," Feb 10, 02:00 PM EDT"," Indianola, MS "," Feb 13, 06:00 AM CDT",,deadhead - distance443.1 mi, live Van - 53 Feet15380 LB Consumer Goods, $942.81 ,no
12604327," Lansdale, PA"," Feb 10, 02:00 PM EDT"," Indianola, MS "," Feb 13, 09:00 AM CDT",,deadhead - distance1151.4 mi, live Van - 53 Feet4122 LB Consumer Goods," $1,558.40 ",no
12592915," Norton, MA"," Feb 10, 03:00 PM EDT"," Scottsville, KY "," Feb 13, 08:00 AM CDT",,deadhead - distance1064.7 mi, live Van - 53 Feet13400 LB Consumer Goods," $1,279.13 ",no
12736169," Byhalia, MS"," Feb 10, 03:00 PM CDT"," Alachua, FL "," Feb 12, 08:00 AM EDT",,deadhead - distance596.7 mi, live Van or Reefer - 5338880 LB Food Stuffs,bid only,no
12736164," Byhalia, MS"," Feb 10, 05:00 PM CDT"," Alachua, FL "," Feb 12, 08:00 AM EDT",,deadhead - distance596.7 mi, live Van or Reefer - 5319737 LB Food Stuffs,bid only,no
12627257," El Paso, TX"," Feb 10, 04:00 PM MDT"," Indianola, MS "," Feb 13, 05:00 AM CDT",,deadhead - distance1058 mi, live Van - 53 Feet30450 LB Consumer Goods," $1,715.21 ",no
12638974," El Paso, TX"," Feb 10, 04:00 PM MDT"," Indianola, MS "," Feb 13, 07:00 AM CDT",,deadhead - distance1058 mi, live Van - 53 Feet14896 LB Consumer Goods," $1,715.21 ",no
12715504," Kutztown, PA"," Feb 11, 06:30 PM EDT"," Zanesville, OH "," Feb 12, 06:00 AM  -  06:00 AM EDT ",,deadhead - distance379.2 mi, live Van - 53 Feet44086 LB Consumer Goods, $887.49 ,no
